670.65,553272,12374,373415600
723.3,1340504,31802,955030422
722.95,838602,22093,596410489
759.65,1717605,37317,1284242985
734.9,1158661,29295,860266170
686.55,1711735,37702,1197004841
710.85,1122407,23092,805424443
709.7,846504,21278,597309229
710.95,1180267,27247,841043607
703.9,949480,24004,669631048
692.7,883873,21201,618803742
657.25,841873,18907,546636583
696.55,1766453,36149,1181662860
666.85,1265283,31886,862089976
678.6,1331100,33789,893521367
708.85,1128455,29077,796125333
703.15,845757,21805,601102836
684.75,605226,17014,420221985
710.5,1186769,23516,829942564
721.25,2483304,26902,1778284348
705.15,2384357,23275,1703848914
671.6,2323473,23942,1572100685
720.5,3009731,31250,2034939447
734.8,3251326,38156,2352301466
702.9,2494200,26869,1811828751
678.1,2040196,21113,1411440594
680.15,1065378,25948,723584000
643.65,1415164,36030,879621309
552.3,1278000,33853,756871424
662.9,1275492,32793,805127501
638.7,1723733,38926,1154605536
618.25,1997111,35849,1237807453
622.85,1314227,37008,791802846
619.3,2303354,30864,1457964676
617.2,2824780,27798,1755269142
657.55,1322312,21871,854511555
630.95,901537,22964,578333957
622.25,1451014,27814,893068274
534.3,1712469,36244,962904158
537.6,810309,20482,410910488
568.65,163969,5069,92593980
527.8,1202471,26242,651300307
562.6,798254,19587,438861512
602.3,775945,21682,462292580
640.8,1215861,26493,755716319
603.85,928887,26848,586853269
582.65,664679,21175,390946163
581,1277333,31010,728865531
608.85,805370,20761,482658544
564.1,646620,17964,371470325
525.65,871631,25223,474382114
494.85,1234605,29745,623025900
455.75,997335,30028,453612128
437.4,1196220,25816,519963990
427.4,905917,25732,405623741
406.05,889733,20896,361357758
411.75,1619270,36580,658998154
397.6,1128661,25722,454268027
381.95,1036390,24234,409684433
405.05,1863913,39227,712042402
406.85,1167391,25837,468915257
413.05,1522168,33006,642732132
428.8,1617657,35824,665652951
432.95,1149183,29287,496628251
455.2,1356856,30360,613540674
443.1,1231140,30658,560430817
451.5,821382,19425,375208369
462.75,1475651,32633,666467618
457.6,1236813,25270,574860271
469,896755,21497,407677638
485.55,680870,18330,329958617
500.75,985724,21695,489599222
497.4,1195891,22541,605383474
538.3,1027280,23236,531680034
545.7,861121,19317,473439874
536.85,586355,14046,319653450
498.9,883994,21263,447874129
489.2,677973,17861,331743776
481.75,679452,17554,337231358
494.8,764632,18610,370617896
510.4,894655,22054,452719132
504.65,919157,17943,470193119
517.25,372578,10649,192274424
542.6,907243,19694,486470275
559.25,607141,13517,339890936
567.2,750570,15871,425923887
522.15,704609,14555,381972795
485.75,1379463,30048,697556782
452.55,1365523,23724,627427721
440.15,1113389,18394,494103215
449.8,495317,12830,222129824
434.65,656373,14591,282779817
444.35,418748,10089,185781381
438.35,394731,10161,173730202
422.4,369968,10729,156368272
407.95,553828,14722,230544765
415.95,574906,13861,237396090
384.1,866580,19267,343700218
394.5,562988,13401,220104485
423.1,869740,18363,357112272
435.05,751840,17200,328342158
433,673472,17572,288617235
397.65,585869,14664,241383244
395.35,623839,14653,249174658
394.75,472448,13110,189197816
392.1,520664,13597,203082095
402.7,589131,10435,237541575
421.7,565094,13735,236071794
421.05,646469,16711,275580634
431.55,810444,18997,343030780
430.7,923722,12355,397992526
439.2,366011,8865,161078857
418.75,415604,9724,175349726
399.7,734912,14571,296659639
394.1,563190,14077,221726607
388.45,565019,13841,221462388
373.15,532098,13733,199250321
363.65,694815,14596,252258849
366.25,433401,10431,160120789
346.5,724523,15924,254156583
347.95,641020,14268,221062206
323.05,573371,12378,188224147
324.95,1127024,20752,369228613
322.6,905261,15616,294693506
300.85,1120828,21476,351169248
295.25,2121134,34297,633571382
280.9,855042,15834,243661558
304.35,1408915,25263,417614235
330.55,959658,18993,310960418
342.7,1725608,27454,588036714
325.8,1410467,25035,469988004
341.25,1090187,19234,372702437
358.3,1395671,27346,490560892
343.05,1192904,23538,414518644
374.05,1498338,24879,543214980
372.3,1646355,27470,635183502
397.75,1739454,31616,671525635
421.5,1885175,31662,785815539
431.2,1223721,24349,523560114
397.4,1041979,17659,421210687
414.5,2433619,42253,979128447
417.85,1372991,28305,568205922
439.75,950553,16444,420581042
436.4,1095238,21815,484211657
443.85,1194178,22812,513389983
444.55,1591831,26715,711968851
462.25,828341,15242,384263649
504.25,1710562,26808,816877397
470.65,1566079,25276,771586350
503.8,1585738,24451,792768248
510.3,1945473,35621,1008738198
493.85,1971506,34025,964296912
472.5,1673236,25436,809291958
502.55,1652315,28974,804196415
528.75,1491531,27711,778079269
557.55,1491405,29429,819125540
530.6,1365373,24908,743628917
555.65,957754,18606,524254045
608.85,1039817,20828,616048736
627.8,1511328,26858,946286234
604.85,1284324,23643,786505827
624.55,739967,14416,458952768
607.35,715687,14560,435628489
617.8,1031625,20770,636538715
668.25,1547518,29380,996046260
670.25,1632791,33998,1104020760
637.4,2102712,32798,1338325451
659.4,1194521,21936,788920518
793.6,9875,164,7756951
766.8,1124984,25406,890499250
728.05,1003256,19495,755070768
734.95,968787,20913,714365198
762.7,885597,19103,664054910
771.9,423943,10181,325538686
743.8,468967,10443,354780304
797.4,779045,16100,610627365
782.05,1018443,20183,800292360
783.4,528299,12551,422187170
742.25,1368759,26885,1027464642
720.15,1380505,26932,997323105
716.2,811459,16956,586880404
734.85,1253553,21252,899761473
737.5,753674,17002,558300049
697.8,423869,10283,303462865
725.2,689178,15889,489567883
749.45,898930,19494,670437525
725.55,418149,10417,306717011
703.45,453570,11129,328000506
716.45,522693,14405,375749116
757.9,826855,17480,610038652
720.85,786576,17800,590165033
731.9,953673,21538,694963302
755.5,1008894,17209,747140958
763.9,694614,17230,534770322
746.75,463259,10694,342817064
768.65,444650,10879,337033526
777.3,540086,13546,421228496
818.45,708631,16776,569500192
867.1,1887439,31510,1632460509
833.65,1575331,24912,1347387852
869.55,1179508,22643,1014807108
853.15,685232,15813,585988427
871.8,594162,15058,514175786
794.2,711204,15886,594530921
817.2,777832,16432,631822684
783.6,692065,15287,546793455
765.2,909121,17784,697345997
739.1,606573,14623,464865273
755.9,2350789,43919,1735140824
762.9,1274461,32040,979083626
788.9,806959,20060,627658236
799,727100,17078,580356616
851.75,1032454,22516,865196507
886.3,699503,15680,613394946
882.85,724099,17091,635676691
861.35,760746,18262,671451292
892.6,1014943,14371,898916379
892.5,493356,12539,440737761
938.6,942979,19566,875155012
954.45,925040,20311,869860786
919.2,681418,16560,627863252
917.5,518285,12170,473003235
917.7,513107,12722,476636384
921.55,544336,10854,500707978
894.65,626255,15976,565798932
851.4,1090254,25173,933960704
845.2,1097812,23507,943184484
814.15,719826,15317,595517398
840.5,1150713,28083,954346780
866.75,1103498,26342,946525626
870.55,834610,17363,714377609
877.8,642416,17014,564137172
870.3,410444,9027,356797416
828.55,629684,10511,530251254
830.85,452617,11600,376789085
819.65,471127,12088,386458242
843.05,414531,9924,347103116
879.4,820712,17933,706111623
906.95,400122,11681,361881123
916.15,498176,14233,452915476
930.95,390895,10074,362216445
921.25,389196,9610,361414944
917.6,385950,10275,353130601
906.7,377974,8685,341489654
891.7,390593,9387,352696611
889.65,264523,7270,236311571
889.65,277266,7712,249475159
906.95,272652,7122,245675409
932.75,315011,8370,291908880
906,402778,10407,370173081
913.4,352506,8711,321370158
909,432133,9286,395350395
902.95,304229,7605,274880520
895.5,247696,6512,222436590
907.65,310791,7325,282487501
907.35,253164,6086,230721124
911.55,330426,8248,303687087
914.1,566872,9683,516302408
909.75,281851,5082,257752187
919.85,596368,11082,549902238
918.25,304388,6949,278690256
914.4,273249,5171,251516943
925.2,185272,3768,171027240
981.55,2084671,23794,2019667595
1008.6,887558,17093,893508202
969.2,426268,7956,417026712
998.65,535720,10841,526979278
980,435804,9998,434670740
1012.65,875171,12989,875560030
996.2,677120,12785,679011088
1012.75,486275,11044,491562442
1032.1,510803,10084,525625409
1006.25,338348,8226,341975241
1006.1,421935,9833,424872557
1011.25,77389,2278,78414246
994.55,256535,6884,257634136
976.35,207778,5304,204111371
966.45,233792,5847,227424133
994.8,295819,6811,293407863
967.25,165055,4579,161757408
952.3,652265,14174,621707212
928.65,648363,12869,611693232
908.9,345407,8324,316067159
907.9,318565,8600,296512245
894.55,357869,8892,323163657
923.55,306778,7771,279418481
917,386707,9865,351284193
935.25,255510,7562,239416792
997.25,640890,15568,629313006
995.85,466746,12211,469624886
1005.1,263688,6675,264237202
979.15,241828,6917,238655001
996.6,288731,9694,285524019
999.3,233821,5189,234762872
1000.1,170396,5450,169395098
997.5,159001,4450,159095842
984.85,155821,5284,154756117
991.95,245799,7582,240446355
998.75,218963,5532,219361680
999.85,193347,5328,192606962
1016.8,632099,10257,640576141
999.65,499071,13333,510715498
969.4,328826,10116,315392258
997.45,246016,7411,245735164
1036.5,375795,10275,385853099
1046.85,402060,8170,420038435
1047.85,231919,6453,244265838
1026.5,176248,5062,181805350
1011.1,142119,4525,144499298
1040.5,253643,7039,260665062
1016.3,184991,4670,188455663
1021.6,259503,6131,263746961
1003.65,217708,5830,220257143
994.2,205467,5464,205585593
958.95,264187,8113,257955906
938.25,392059,10625,370437535
941.9,435548,12462,406811489
933.95,324118,7739,305264096
954.5,338955,9154,320488057
967.25,258066,7122,249826848
983.3,252450,7548,246838023
987.15,575254,5453,565594193
984.25,142671,3426,141207996
980.1,436674,4462,428810846
988.7,139167,4206,137437271
993.05,131654,3790,130892100
1010,221150,5852,223447804
995.3,163011,4416,163605383
1002.95,224687,5059,224667407
1013.55,243942,6449,246135552
1051.1,301922,9023,313607318
1049.1,317236,10376,334169656
1039.45,444989,6586,461061952
1062.05,445658,7873,473829026
1078.2,449434,12584,484973293
1108.3,359327,9701,393237928
1104.2,173169,5209,190955342
1082.75,160741,4758,175522506
1060.05,139955,4396,148918261
1031.15,307498,6718,319051264
1017.6,117799,4073,119773943
972.55,246310,7074,242246100
1014,202984,7253,203404827
1025.5,451369,12249,458747101
1063.35,290515,8288,304378742
1033.05,289751,8130,303323206
1069.9,284595,9057,301505081
1047.05,132852,5413,140440511
1023.35,274454,8448,277901566
1029.15,35128,1121,36173408
1023,159158,5919,163026258
1037.9,243621,8730,253055498
1024.8,169994,5801,175547471
1035,112095,4068,116237701
1027.9,102524,3503,105696781
1025.9,207424,3430,212386951
1067.55,457882,10114,484714617
1100.8,946679,17746,1038406944
1096,590344,10189,642544668
1104.6,318308,7926,352206434
1098.35,399472,9987,445848978
1093.35,249617,7429,272199278
1097.95,199433,8122,218216809
1124.85,225849,7396,252036516
1152.7,284236,7660,329639168
1148.15,250391,8061,289345825
1121.65,232530,6631,261483578
1102.8,353109,8465,393825534
1128.4,309586,9314,347241421
1115.4,151475,4681,169117507
1129.9,176845,6660,199492388
1151.25,250652,7605,286899831
1151.95,240165,6510,276887900
1139.8,97765,3488,111541680
1145.15,91821,3559,104710989
1145.7,126319,4199,144913310
1164.9,572515,6278,668718833
1155.15,102701,3308,118806839
1146.8,84966,2939,96945005
1160.65,121165,4033,140654416
1154.4,73621,2765,85126363
1191.65,216884,6543,255327456
1199.7,212658,6485,256139532
1173.15,128316,4170,152537133
1169.1,93483,3696,109410533
1173.7,114210,2780,134274548
1174.25,116624,3502,136723354
1171.35,194252,3648,228101005
1164.2,2133597,6609,2472306185
1156.3,179901,4547,208165031
1182.35,388717,7947,457795329
1177.3,205369,5314,241926475
1157.8,130297,3316,151353705
1149.25,199787,4064,230885402
1150.45,211280,6288,242750702
1157.4,124025,4256,142580062
1186.5,493537,9728,581959787
1239.15,820307,17804,1016535437
1225.7,275381,7048,338639260
1233.4,353731,6507,435777999
1274.85,363370,8610,462565989
1278.35,191254,6995,244196663
1258.95,113210,3488,142794004
1271.7,230335,5652,293793911
1268.2,153236,4734,195064471
1262.1,53405,2622,67331581
1247.35,277333,7557,352348931
1241.55,226308,6682,280119186
1236,164040,4826,202568089
1190.25,206459,6836,246783782
1249.3,138911,4725,170844801
1258.95,275394,6303,348106729
1287.8,234278,6951,299579457
1311.15,212125,6733,278096342
1288.1,304961,9795,393831586
1261.85,573158,10951,716434222
1254.55,353438,8396,444198640
1205.1,275600,6932,335998917
1207.4,342351,9187,412428292
1217.85,305083,8480,366278638
1196.15,153720,4436,187364910
1163.75,179559,5879,209879199
1157.85,168870,6248,197317250
1215.7,341500,12091,405531917
1220.5,287857,9424,351251866
1228.4,151568,5476,185048591
1180.85,313563,8343,375396183
1202.6,256662,8012,305417693
1243.95,254896,8052,314304792
1240.1,222997,7599,278251933
1215.55,228159,8030,276329237
1226.7,225179,6585,276682444
1240.5,285394,6837,353968095
1245.95,221437,6678,273711758
1241.95,207739,5366,259664942
1253.35,101163,3671,126562399
1245.85,86413,3705,107324107
1219.7,217179,6500,265869168
1215.05,270264,9899,326315867
1208.5,180645,6344,219399710
1250.05,243446,5950,302833596
1236.1,139588,3942,173835252
1250.3,155418,4617,193495802
1262.95,289141,5655,363962202
1247.85,235674,6246,296453962
1262.55,128500,4172,161103872
1241.6,210412,4629,261950017
1242.95,161071,5060,199050822
1229.55,134791,4142,165244881
1236.95,81496,3165,101119799
1238.8,71546,2390,88662361
1253,146725,3741,183640492
1236.1,133491,4006,165779224
1243.75,92071,3564,115062423
1269.55,151251,4980,191483973
1288.6,186721,5509,239435768
1300.7,126357,4266,163440385
1314.15,218702,6455,287804377
1344.95,495913,16256,661380585
1359.1,211586,6978,286676816
1360.95,202460,5397,274917975
1371,287435,8411,394800120
1346.3,211777,5466,285577949
1363.7,286791,7050,389402745
1390.6,632889,9540,874372430
1383.95,161211,3402,223011346
1382.2,267054,5848,369310211
1349.6,250791,4687,339593537
1362,106655,4079,144452281
1345.4,92621,3037,125599422
1351.05,96792,3020,130659334
1358.6,196161,4312,267462973
1332.15,131545,4759,176199428
1317.1,215147,6278,286064139
1311.75,96216,4288,126878840
1310.05,132148,4804,172736382
1297,104376,3898,136027612
1289.65,101886,3562,131271557
1316.8,188123,6345,245778233
1328.45,125265,3482,166486413
1334.75,167369,4158,223424777
1330.5,52445,1956,69892959
1350.7,97346,3922,130314743
1359.05,134947,4815,182831565
1366.25,118805,3886,162258567
1382.3,103406,3081,142145975
1370.45,75872,2041,103823605
1358.2,118609,3272,162103545
1364,54990,2156,75008458
1331.85,66123,3137,89824502
1327.6,100629,2927,133954054
1324.85,88400,2967,116148121
1350.15,88555,3192,118992783
1388.5,171665,5327,236829436
1379.95,84178,2894,116057838
1395.9,153023,4050,213656191
1398.25,122188,3155,170216314
1379.25,92060,3212,127214887
1378.7,135813,3009,187559274
1424.55,270907,6005,384796925
1424.75,147750,4661,210085626
1470,231182,6508,337103343
1484.4,315606,9099,471849340
1505.65,130881,4736,196112268
1542.35,195273,6241,296456833
1530.9,670474,6325,1043255416
1530.05,98118,3644,150261343
1493.9,202366,4075,307374937
1506.25,181917,4886,271562576
1505.6,99692,2931,150883061
1507.6,82027,3484,123562962
1508.65,90957,3215,137324680
1531.2,89082,3657,135689945
1572.45,109696,3916,171108319
1576.95,79720,3242,126203032
1575.1,106527,2113,168237645
1565.9,78658,2447,123612204
1565.5,148371,3028,233101600
1571.1,88677,2581,139148399
1551.05,150292,5090,235745177
1542.3,105395,3536,162168561
1588.7,135307,4753,213147025
1563.45,327181,9491,519999952
1505.8,141671,6102,215800762
1482.05,242888,5653,358686647
1465.85,184137,4601,272248359
1455.65,116789,3915,171073389
1503.9,171354,6258,255097966
1464.15,96532,4013,142550634
1466.8,109207,4016,161386746
1460.35,104330,3506,152576419
1446.25,76045,3067,110095052
1446.65,74292,3039,108103810
1466.65,97645,4033,141879928
1511.2,67470,2471,101777341
1526,95417,3586,145662547
1537.15,54779,2258,84161290
1543.8,57856,1972,89417348
1549.4,11864,650,18406384
1556.6,209909,4923,329251368
1557.9,77553,4068,120477451
1547.25,92866,2160,143947340
1523.3,95682,3903,147499828
1491.45,58662,2377,87871824
1523.55,87851,3328,133343284
1466.8,159045,6012,234689287
1426.9,848526,24513,1214023360
1384.1,420595,12818,587603445
1431.95,357631,12471,506787035
1421.35,249794,9769,350574264
1385.4,190993,6473,269598262
1348.7,176664,6818,240892333
1329.2,277203,8835,368973925
1329.3,145193,4439,193376825
1367.9,176519,7119,239665108
1421.3,108627,4586,152766145
1453.45,143189,4969,206152271
1409.6,163561,5771,231036006
1382.55,93522,4414,131011683
1324.8,276022,12018,366288316
1251.05,472048,18366,599688953
1245,581526,15041,740470942
1323.05,311601,12354,404758733
1324.4,290599,11246,384706593
1303.25,272453,10745,354988581
1296.25,196100,7033,254987363
1309.25,205080,7413,267783145
1270.55,191613,7113,245510633
1317.15,242814,8802,317738992
1310.2,151569,5213,199512023
1314.65,80761,3040,106121974
1320.55,92091,2943,121062548
1315.9,108908,2912,143598260
1288.85,120055,2946,155870773
1310.5,129168,3406,168598328
1329.35,113410,3685,149690080
1349.5,98438,3797,132766168
1367.6,320779,4567,435243909
1347.4,211118,4131,285322329
1310.85,182401,5241,240182762
1307.4,120790,3830,157963026
1280.25,290228,8756,371816129
1256.2,197695,7354,252988281
1297.65,287218,9408,368728307
1312.95,316662,8340,413539903
1269.2,151003,5890,194331457
1201.35,365543,14093,452136364
1227.55,295990,12406,362718624
1279.2,335318,13453,426921357
1281,165196,6890,211902535
1285.75,358917,11034,461259400
1284.4,275886,7933,354065854
1322.1,290200,11297,384685742
1298.1,354988,12471,468447021
1298.9,291985,5276,384779106
1253.3,257905,9542,325681254
1246.75,295246,9030,368315624
1241.8,153207,6084,190876285
1224.7,208524,7180,256731361
1255.6,176700,6347,220441359
1220.4,281110,9525,348143628
1228.75,122503,4330,150621782
1191.5,152599,5434,183148956
1159.45,199700,6829,234146229
1165.85,146030,6250,170842882
1222,185926,6814,221893475
1271.3,149782,4966,187593488
1275.65,168722,6398,214541388
1295.85,137212,5272,177447938
1316.9,159430,5636,208898008
1292.95,207528,7411,272383135
1308.35,102375,4371,132767411
1264.7,117813,4836,150048885
1254.85,143185,6179,180925935
1191.55,183286,7994,222138230
1230.7,172460,7013,209422451
1223.9,152360,7395,190745228
1288.15,171481,6713,217348087
1304.65,330019,11630,425555090
1328.3,346791,8957,460715977
1284.3,154711,6379,198628505
1313.25,136885,5257,178590831
1299.95,195123,6693,255580663
1285.25,110585,4240,141847471
1265.25,164688,5875,209776009
1290.55,100734,3678,129274758
1281.15,171348,6505,219111633
1317.65,239939,7720,315232441
1292.7,188290,6066,245641647
1271.25,144802,5353,184847954
1278.1,103954,3382,132749524
1294.8,95895,3874,124053472
1313.4,117178,3795,153381584
1316.5,131954,4691,174254541
1365.75,279918,8725,378824386
1384.65,148160,5315,204820088
1422.6,291951,9772,411866207
1424.7,173479,6711,246750684
1403.65,162304,6012,229560737
1409.05,111160,5325,155188616
1432.15,95390,4004,136212101
1427.35,139496,5051,198534885
1429.15,146047,6569,208734464
1447.45,180508,6415,260737294
1450.85,204085,5201,295316549
1412.15,90902,4394,128975091
1439.4,125479,4729,178764626
1427.35,93901,3984,134800521
1394.8,103631,3764,146798047
1410.6,97176,3981,136368740
1447.9,106498,3984,152540566
1449.55,119739,3467,173454191
1377.15,456091,16072,633057427
1355.2,403891,15395,547307165
1342.25,285584,9234,384443383
1334.3,151300,5788,202801887
1286,498236,16031,645982307
1275.9,206693,6938,263780152
1230.7,655837,22320,817887459
1232.9,334667,13982,412735138
1209.2,311881,11267,381279289
1253.9,295643,10427,368214251
1236.7,157597,6805,195738031
1228.95,120349,5324,148019476
1227.7,259052,7265,319512059
1204.15,201805,6646,245408188
1244.9,283446,11619,351921958
1223.3,112005,4154,137268865
1217.75,124775,5209,152600298
1216.15,149940,6265,182378748
1213.35,126721,3758,153961689
1222.25,117703,5134,143864758
1187.25,176365,8203,210826554
1201.7,188007,7500,225889558
1180.75,120050,6198,142180158
1205.85,127991,5757,153246566
1218.95,134818,5850,164378535
1245.75,120660,4726,149485266
1278.6,146539,5738,185589445
1275.3,151283,4644,193244524
1276.55,117676,4069,149641986
1243.65,119670,5050,150931867
1235.45,159411,4665,195565233
1244.6,119527,4720,148644201
1228.45,243017,6912,298037967
1246.05,108166,5865,134220106
1235.65,85207,4321,105235391
1236.8,114913,3861,141210686
1258.35,78397,3366,98101203
1223.95,106168,6375,131435743
1218.8,208299,8140,253604487
1223.35,95252,3992,116703452
1224.05,99909,3859,122384864
1241,137822,5694,171432602
1254.65,123194,5067,154557840
1244,154904,3012,192578836
1272.55,127856,4991,162229033
1304.55,147926,5835,191660298
1301.45,102828,4320,133753784
1293.7,108026,4324,140520111
1289,79260,3693,102436661
1310.7,103378,3638,134690641
1333.05,112486,5656,149128109
1326.55,75675,2874,100411540
1310.95,63821,2775,84036396
1331.6,65276,2982,86389256
1307.3,58662,2502,77235077
1264.2,105494,4273,134355568
1266.55,184010,5815,231669328
1274.15,111180,3837,141739075
1279.2,93008,3192,119214322
1267.9,52715,2148,67026844
1263.8,49062,2494,61909641
1272.7,57945,2625,73718235
1259.65,78394,3077,99353350
1239.4,106636,6033,132588764
1296.95,661105,22374,848491556
1337.2,206305,7943,273502808
1319.85,185341,7696,244926265
1300.1,123037,4649,160295379
1297.85,102932,4072,133103599
1338.15,170741,6524,226360053
1352,121758,5498,165096722
1343.1,76104,2735,101729346
1308.2,132284,5637,172592012
1285,140676,5571,182435632
1244.25,297159,10520,365774893
1237,199204,8113,245374933
1210.5,286054,12184,345974145
1248.45,168471,6426,209056440
1211.45,156545,7550,192441979
1208.9,185978,7321,225818009
1210.7,91219,4235,110941509
1173,199395,8398,237009058
1108.3,392352,13826,439434726
1072.75,351411,12894,377034943
1050.95,269406,11392,281750060
1082.8,292118,11099,314543417
1049.05,329269,12820,355587976
1021.65,404155,16214,415020672
999.85,275909,11251,279297091
1040.7,240917,10067,249318712
1075,211769,9037,226205670
1076.95,150004,6529,160006027
1116,219725,7999,241123889
1138.65,337876,12365,377371108
1144.2,186299,6714,214163706
1151.25,171948,6875,197053899
1103.15,242856,9339,273092628
1052.2,173340,7267,184426508
1051.4,193496,7434,205021314
1084.65,300575,11534,321513006
1115.75,288691,10999,314718135
1133.15,424787,15580,478786201
1108.2,146849,6328,163148448
1142.7,164549,7169,185583421
1153.5,247350,9580,283727085
1112.5,201276,9031,226244746
1088.75,316372,13244,344217070
1055.8,296959,13245,314000288
1089.2,180343,7279,194673787
1070.3,169539,6515,182728667
1067.95,150630,6811,160761117
1021.45,341578,11248,355223128
990.75,214365,9601,212457212
959.1,483246,16483,469853567
952,365351,11619,348894696
1029.95,317416,13200,322787946
1046.8,147208,6769,152576168
1052.2,260121,8119,275285724
1095.2,295466,11974,316337256
1086.25,402615,12657,440318519
1104.15,261884,10091,288209427
1120.4,162520,7758,182613483
1095.45,163679,6283,178508709
1131.2,126718,5518,142439648
1130.5,159927,7184,178496893
1124.25,133808,6085,151244497
1168.7,324745,14295,380455917
1119.05,466074,20780,532501980
1122.9,78907,3637,88984354
1152.4,243238,10588,284199673
1159.7,149059,5822,172291649
1135.45,124379,5074,142212840
1127.8,155092,5830,175222730
1116.45,173107,7448,193172378
1128.9,147186,6416,167133292
1140.25,167211,6719,190899629
1112.05,177359,6414,200188928
1056.85,353498,11662,378620198
1049.35,170826,6062,181760817
1008.15,239121,9262,244457454
1006.3,377752,13604,377399301
985,363556,11435,361391657
964.2,386149,15186,369500159
946.15,354449,9340,339690100
947.45,405013,12529,384107583
936.5,283478,10824,263988684
957.35,318641,10782,302435683
967.65,297107,8784,287127525
988.7,232991,8399,229533042
975.15,260268,9476,256385044
947.5,304397,10517,291425902
972.05,257057,9411,251890637
1005.15,293010,10840,289694812
1029.05,313496,12331,319596304
1039.85,224690,9196,234172210
1003.65,267692,12165,271017950
991.45,325580,11119,324287700
970.1,265260,8194,260869312
961.05,426809,11192,408287263
959.5,274579,10535,265264176
947.65,422073,12457,397932369
900.45,770125,25107,711684555
848.25,585429,20824,497558208
818.95,564047,19916,463871132
854.25,344024,13063,290726657
873.3,589242,21367,508306173
878.5,374372,16440,330097148
872.8,291092,12452,255523917
843.75,274884,12522,234664812
832.3,274461,11014,227477460
816.55,327152,12551,269860241
806.75,341025,13984,278100666
794.25,315580,12756,251300173
840.2,366268,14586,301958499
847.5,523912,13472,443347556
869.3,374479,14573,324258207
853.65,415770,13795,352960186
851.7,22433,923,19123283
855.75,215730,8242,183078066
896.95,286849,10300,255057897
933.4,440626,14303,403259844
941,419551,16606,397286701
939.6,306566,11366,289213799
935.75,276479,10145,256793356
963.55,351224,12822,338788321
932.55,216678,8135,203379630
951.85,190056,7983,181022831
1008,732752,28247,726027815
996.7,427724,17073,433489953
1032.3,704801,26542,718589218
1059.75,483549,19835,508450598
1075.75,370922,14480,396551130
1023.75,239097,9584,249053102
1074.2,335136,15566,352645537
1087.6,242302,9889,259682209
1072.2,350281,15557,379749475
1099.3,330430,12644,360255081
1107.15,307607,13630,340732491
1114.3,200585,8510,222902603
1127.2,328846,13694,369787905
1134.6,179265,8129,200992377
1117.05,191823,8700,215153377
1116.75,149930,5888,167815733
1128.95,152937,6223,172239522
1220.25,449924,18709,535979893
1222.65,357905,14808,433495385
1281.3,380366,17051,484789586
1287.85,288307,11550,372708266
1217.45,286162,12541,359502394
1219.3,322124,14960,393531545
1184.7,437762,19826,527138930
1113.4,262123,11675,296823792
1170,309254,14035,358346457
1178.05,277902,12520,329124523
1150.85,183330,9114,210791875
1167.85,391795,16966,462606783
1173.2,14452,596,16967336
1150.35,150403,6735,173145054
1149.05,474411,20070,553480575
1165.65,367853,13700,425234464
1213.1,244739,9948,294815240
1223.25,227331,9004,278828713
1241.1,161654,7332,200920221
1273.45,290521,9377,369210507
1242.15,269830,10784,337461238
1214.35,421404,16343,524663301
1199.4,276906,10142,335380314
1188.15,358403,11818,429260336
1227.55,231470,9745,279261787
1176.85,275095,10159,332145188
1180.3,370876,14148,436863197
1126.25,300797,13139,342423858
1141.05,388322,15444,441920685
1117.15,243746,9644,273785794
1122.6,259191,10509,290570917
1145.9,280253,9637,320675935
1155.05,375506,8190,431932583
1173.05,155404,7597,182449355
1167.25,128886,6240,150005248
1144.1,117424,5571,134807829
1154.2,150358,5802,173050436
1158.35,206272,8412,237858825
1195.95,316158,10550,376318418
1162.1,261553,11269,310327552
1196.95,158950,6679,188481717
1210.7,462605,17871,556466544
1195.85,174466,7082,211220233
1196.65,181318,6777,216931073
1178.75,222443,7694,263618922
1134.55,155771,7574,179971061
1114.15,289633,12016,322785277
1094.9,282076,12020,310276112
1086.2,186020,7206,201779917
1103.25,322166,13575,355813803
1120.65,61494,2665,69020031
1106.6,268111,9986,298371739
1102.2,157030,6379,174503680
1058.4,253217,10243,270486461
1009.85,350618,14814,356573703
1022.5,408837,13802,407360564
982.8,293884,11834,295220398
962.55,348574,14741,337755764
978.9,287723,11719,282314073
1001.35,343921,12787,340737179
994.4,254624,10512,252915436
992,230836,8941,229673077
971.25,227091,9746,220827726
949.95,280888,10316,271074901
948.8,440638,19305,413605359
962.95,301621,14897,289800221
966.1,283530,10143,275107950
963.8,184562,7425,177372683
997.65,355520,11952,350304102
1000.55,298421,14412,299681232
1027.65,166812,7462,170145536
1023.7,153812,7010,158212080
1001.85,117306,5316,117669415
971.55,212692,7224,207934915
964.1,247625,8597,240092147
987.5,190051,8081,184132368
990.2,221860,10725,221556946
1020.35,187287,8746,190395352
1057.75,278485,13347,289533103
1049.15,269923,10416,280782491
1036.5,263342,10461,277154456
1057.9,243072,10683,254423320
1046.6,255664,11500,268611421
1012.35,251260,10852,256880507
1032.25,178121,7606,182968103
999.75,285058,11671,288834645
1001.65,199016,9730,198159918
1002.85,177452,7929,178439112
1025.6,202940,9137,205566455
1014.35,212563,8796,214978858
1010.8,256908,9536,262307845
1003.25,188195,7246,189604684
1000.8,152711,6458,153734148
971,26872123,54501,25841939058
1015.8,568119,17341,570849173
1029.05,229890,8153,236145033
1044.2,210708,8226,220076959
1042.15,191538,6402,199637196
